Sales Invoice Enquiry as of 17/06/2026,,,,,
Transaction No.,Completed Date,Due Date,Customer Code,Customer Name,Total
SI-00092855,27/10/2025,21/11/2025,CJ198,Carmen Jewellers,"3,957.78"
SI-00092856,21/11/2025,21/12/2025,SJ003,Speirs Jewellers,154.53
SI-00092857,21/10/2025,20/11/2025,MJ726,Matusik Jewellers,"2,019.41"
SI-00092857/1,25/11/2025,24/12/2025,MJ726,Matusik Jewellers,995.97
SI-00092858,21/10/2025,28/10/2025,LC663,Linda & Co - Rhodes,414.07
SI-00092859,21/10/2025,21/10/2025,DJ323,DNG Jewellers,506.20
SI-00092860,21/10/2025,20/11/2025,BJ110,Bachini Jewellers,5.98
SI-00092861,22/10/2025,21/11/2025,I015A,IJC- Robert Cliff Master Jewellers,542.66
SI-00092862,21/10/2025,20/11/2025,MJD782,MKR Jewellery Design,612.30
SI-00092863,23/10/2025,22/11/2025,TT1114,T & T Jewellers - Grand Duke Group Pty Ltd,"3,090.06"
SI-00092864,22/10/2025,21/11/2025,SJW1011,Selected Jewellery & Watches Co,582.99
SI-00092866,23/10/2025,23/10/2025,RJC960,Ronald J Crisp Pty Ltd,481.06
SI-00092867,23/10/2025,23/10/2025,OTJ831,Ori The Jeweller,"4,925.27"
SI-00092868,23/10/2025,22/11/2025,I007A,IJC- Elysium Jewellers,"2,844.26"
SI-00092869,23/10/2025,22/11/2025,BD118,Baroque Design,"8,705.35"
SI-00092870,23/10/2025,23/10/2025,DJ321,DJ Jewellers,434.67
SI-00092871,23/10/2025,23/10/2025,JH567,Jim Hughes & Sons,5.44
SI-00092872,23/10/2025,22/11/2025,S316,SC- Watson's Jewellers,"1,591.18"
SI-00092873,23/10/2025,23/10/2025,GI437,Golden Idea,456.69
SI-00092874,28/10/2025,27/11/2025,EJ002,Esola,"4,434.14"
SI-00092876,24/10/2025,24/10/2025,PJ855,Patrico Jewellers,10.88
SI-00092877,27/10/2025,26/11/2025,GJ455,Greenwood Jewellers,"8,206.65"
SI-00092878,28/10/2025,26/11/2025,SCJ001,Simon Curwood Jewellers,58.69
SI-00092879,10/11/2025,10/11/2025,LJ653,Leskes Jewellers,243.49
SI-00092880,06/11/2025,06/12/2025,S111,SC- Laursim Greg Neill,"2,857.69"
SI-00092881,30/10/2025,30/10/2025,CCC111,Chris Giordano 0488 075 706,"2,000.00"
SI-00092882,05/11/2025,05/12/2025,UJW1193,Uccello Jewellery & Watches,290.96
SI-00092883,27/10/2025,26/11/2025,DDJ269,Daniele Designer Jewellers,"4,143.54"
SI-00092885,28/10/2025,27/10/2025,OJ834,Oroginale Jewellery,360.39
SI-00092886,27/10/2025,26/11/2025,I014A,IJC- Aspire Jewellery - Swan Hill,228.69
SI-00092887,28/10/2025,28/10/2025,RCM001,Robert Cliff Master Jewellers,"2,229.61"
SI-00092889,28/10/2025,04/11/2025,FD001,Forever Diamonds Pty Ltd,"11,796.31"
SI-00092890,28/10/2025,28/10/2025,GI437,Golden Idea,647.16
SI-00092891,28/10/2025,27/11/2025,SJW1011,Selected Jewellery & Watches Co,286.52
SI-00092892,28/10/2025,28/10/2025,MDD719,Matt & Danielle Deangelos,"1,540.00"
SI-00092893,28/10/2025,27/11/2025,I015A,IJC- Robert Cliff Master Jewellers,"2,229.61"
SI-00092894,29/10/2025,29/10/2025,RJC960,Ronald J Crisp Pty Ltd,315.25
SI-00092895,29/10/2025,28/11/2025,EJ403,Gama Jewellery Pty Ltd Trading as Evans Jewellery,"25,034.67"
SI-00092895/1,30/10/2025,28/11/2025,EJ403,Gama Jewellery Pty Ltd Trading as Evans Jewellery,"26,577.40"
SI-00092895/2,30/10/2025,28/11/2025,EJ403,Gama Jewellery Pty Ltd Trading as Evans Jewellery,"1,530.56"
SI-00092895/3,25/11/2025,24/12/2025,EJ403,Gama Jewellery Pty Ltd Trading as Evans Jewellery,"4,028.56"
SI-00092895/4,16/12/2025,15/01/2026,EJ403,Gama Jewellery Pty Ltd Trading as Evans Jewellery,"1,403.87"
SI-00092895/5,04/02/2026,05/03/2026,EJ403,Gama Jewellery Pty Ltd Trading as Evans Jewellery,943.19
SI-00092895/6,04/02/2026,06/03/2026,EJ403,Gama Jewellery Pty Ltd Trading as Evans Jewellery,"1,113.42"
SI-00092896,29/10/2025,28/11/2025,WFJ1248,Wynnum Fine Jewellers,8.16
SI-00092897,29/10/2025,28/11/2025,BJ110,Bachini Jewellers,5.98
SI-00092898,29/10/2025,28/11/2025,EJ352,Epiphany Jewellers,"16,550.63"
SI-00092898/1,29/10/2025,28/11/2025,EJ352,Epiphany Jewellers,19.69
SI-00092899,29/10/2025,28/11/2025,HJ001,Hall's Jewellers,163.78
SI-00092900,07/11/2025,07/12/2025,SCJ001,Simon Curwood Jewellers,"1,628.86"
SI-00092902,30/10/2025,29/11/2025,EJ352,Epiphany Jewellers,"16,014.29"
SI-00092903,30/10/2025,29/11/2025,SJ003,Speirs Jewellers,"3,998.89"
SI-00092904,30/10/2025,30/10/2025,JH567,Jim Hughes & Sons,5.44
SI-00092905,30/10/2025,29/11/2025,SJ003,Speirs Jewellers,"11,550.46"
SI-00092906,11/11/2025,11/12/2025,DDJ269,Daniele Designer Jewellers,"4,775.02"
SI-00092907,05/11/2025,05/11/2025,CJP252,Cristi's Jewellers Pty Ltd,"3,619.42"
SI-00092908,05/11/2025,05/11/2025,SJP1087,Starco Jeweller - Penrith,"26,014.30"
SI-00092908/1,25/11/2025,24/11/2025,SJP1087,Starco Jeweller - Penrith,481.79
SI-00092908/2,23/03/2026,23/03/2026,SJP1087,Starco Jeweller - Penrith,659.66
SI-00092909,30/10/2025,29/11/2025,LAV001,Lloyds Auctioneers and Valuers,578.21
SI-00092910,10/11/2025,10/12/2025,TWJ1167,Tim's Watches & Jewellery,"23,301.67"
SI-00092911,05/11/2025,05/12/2025,S382,SC- Kyabram Showcase Jeweller,"1,798.28"
SI-00092913,06/11/2025,06/11/2025,RJ916,Rainbow Jewellers,"2,350.38"
SI-00092914,05/11/2025,05/11/2025,RJC960,Ronald J Crisp Pty Ltd,541.57
SI-00092916,06/11/2025,06/12/2025,GCJ432,Gold City Jewellers,"32,564.84"
SI-00092916/1,07/11/2025,13/11/2025,GCJ432,Gold City Jewellers,"33,959.03"
SI-00092916/2,10/11/2025,06/12/2025,GCJ432,Gold City Jewellers,"33,257.49"
SI-00092917,05/11/2025,05/12/2025,I015A,IJC- Robert Cliff Master Jewellers,"10,857.02"
SI-00092917/1,25/11/2025,24/12/2025,I015A,IJC- Robert Cliff Master Jewellers,"1,032.24"
SI-00092918,05/11/2025,05/11/2025,YAJ1250,Y. Adam Jewellery,"1,482.71"
SI-00092919,05/11/2025,05/12/2025,WFJ1237,Williamstown Filigree Jewellers,"1,688.42"
SI-00092920,06/11/2025,06/12/2025,PJM001,P.J. My Gem Fine Jewellers,"1,786.99"
SI-00092921,05/11/2025,05/12/2025,WFJ1248,Wynnum Fine Jewellers,8.16
SI-00092922,05/11/2025,05/12/2025,BJ110,Bachini Jewellers,5.98
SI-00092923,06/11/2025,06/12/2025,S125,SC- York Jewellers,225.17
SI-00092924,05/11/2025,05/12/2025,AD099,Aurea Designs,427.69
SI-00092925,05/11/2025,05/12/2025,BJ164,Brothers Jewellery,269.58
SI-00092926,06/11/2025,06/11/2025,JH567,Jim Hughes & Sons,5.44
SI-00092927,10/11/2025,10/12/2025,GCJ432,Gold City Jewellers,741.27
SI-00092928,07/11/2025,14/11/2025,FD001,Forever Diamonds Pty Ltd,"8,953.36"
SI-00092929,17/12/2025,17/12/2025,OTJ831,Ori The Jeweller,264.36
SI-00092930,06/11/2025,06/12/2025,SCJ001,Simon Curwood Jewellers,621.32
SI-00092931,07/11/2025,07/12/2025,SJW1011,Selected Jewellery & Watches Co,541.70
SI-00092932,07/11/2025,07/11/2025,ALA001,Ala Sottile,550.01
SI-00092933,26/11/2025,24/12/2025,CMJ223,Class A Manufacturing Jewellers,"3,638.29"
SI-00092934,27/11/2025,24/12/2025,PP852,Paton's Place,"9,346.36"
SI-00092935,11/11/2025,10/12/2025,DAR001,David Ramzy,927.15
SI-00092936,07/11/2025,07/11/2025,PJ855,Patrico Jewellers,10.88
SI-00092937,10/11/2025,10/12/2025,SCJ001,Simon Curwood Jewellers,19.69
SI-00092938,11/11/2025,10/12/2025,LLJ674,Love Lara Jewellery,"18,671.33"
SI-00092938/1,11/12/2025,10/01/2026,LLJ674,Love Lara Jewellery,"1,097.20"
SI-00092939,10/11/2025,10/11/2025,ESJ359,Evans & Sons Jewellers-Ambarvale,522.58
SI-00092940,11/11/2025,11/12/2025,CMJ223,Class A Manufacturing Jewellers,"2,394.09"
SI-00092941,10/11/2025,10/12/2025,WFJ1248,Wynnum Fine Jewellers,8.16
SI-00092942,10/11/2025,10/11/2025,NSY001,Nicole Sahyoune,250.00
SI-00092943,10/11/2025,10/12/2025,AJW093,Atlas Jewellers - Wetherill Park,"132,194.09"
SI-00092945,24/11/2025,21/12/2025,SC248,SC- Bespoke Jewellery,"1,465.00"
SI-00092946,11/11/2025,11/12/2025,I065A,IJC- Villani Jewellers,"6,868.47"
SI-00092948,11/11/2025,11/11/2025,OTJ831,Ori The Jeweller,87.40
SI-00092949,11/11/2025,11/12/2025,BJ110,Bachini Jewellers,5.98
SI-00092951,11/11/2025,18/11/2025,VIJ001,Villani Jewellers,"2,374.69"
SI-00092953,11/11/2025,11/12/2025,S530,SC- Warwick Watchmakers & Jewellers,718.26
SI-00092954,12/11/2025,12/12/2025,RLJ001,Raylaw Jewellers,"1,085.70"
SI-00092955,23/12/2025,22/01/2026,CJ198,Carmen Jewellers,234.37
SI-00092956,12/11/2025,12/12/2025,SCJ001,Simon Curwood Jewellers,"2,425.34"
SI-00092957,13/11/2025,13/12/2025,I101A,IJC- Etheringtons The Jewellers,"5,761.04"
SI-00092958,13/11/2025,13/12/2025,LBJ652,Leon Baker Jewellers,"4,933.88"
SI-00092959,13/11/2025,13/12/2025,I100A,IJC- Hammertons Jewellers,"2,872.29"
SI-00092960,12/11/2025,12/11/2025,SIT001,Simon Tremlett Jewellery,"2,776.96"
SI-00092961,13/11/2025,13/12/2025,S498,SC- Jewellery Ambre,"5,226.77"
SI-00092962,13/11/2025,13/11/2025,JAB001,Jewellery Ambre (Direct),"5,226.77"
SI-00092963,13/11/2025,13/12/2025,LBJ652,Leon Baker Jewellers,0.00
SI-00092964,18/11/2025,13/12/2025,BG165,Bruce Ginn,"5,386.59"
SI-00092965,14/11/2025,14/12/2025,SCJ001,Simon Curwood Jewellers,"1,258.31"
SI-00092966,13/11/2025,13/11/2025,DAR001,David Ramzy,"1,628.89"
SI-00092967,13/11/2025,13/12/2025,S141,SC- Noonan's Showcase Jewellers,"1,926.11"
SI-00092968,13/11/2025,13/12/2025,AJW093,Atlas Jewellers - Wetherill Park,"1,150.17"
SI-00092969,14/11/2025,14/12/2025,SAG981,S & A Gold Treasures/Dimples Boutique,"4,059.89"
SI-00092970,05/12/2025,05/12/2025,JAB001,Jewellery Ambre (Direct),"7,341.03"
SI-00092971,14/11/2025,14/12/2025,SFJ1001,Scagnetti Fine Jewellers,2.43
SI-00092972,14/11/2025,14/11/2025,JH567,Jim Hughes & Sons,5.44
SI-00092973,14/11/2025,14/11/2025,PJ855,Patrico Jewellers,10.88
SI-00092974,14/11/2025,14/12/2025,I100A,IJC- Hammertons Jewellers,"5,854.41"
SI-00092975,20/11/2025,20/12/2025,MJG731,Mazzone Jewellers Glynde,"6,054.16"
SI-00092976,14/11/2025,14/12/2025,SJ003,Speirs Jewellers,"2,147.87"
SI-00092977,27/01/2026,23/01/2026,JH567,Jim Hughes & Sons,290.29
SI-00092978,20/11/2025,20/12/2025,MJG731,Mazzone Jewellers Glynde,"6,054.54"
SI-00092979,17/11/2025,17/12/2025,AJ063,Antoinette's Jewellers,527.46
SI-00092980,17/11/2025,17/12/2025,WFJ1248,Wynnum Fine Jewellers,8.16
SI-00092981,17/11/2025,17/12/2025,I015A,IJC- Robert Cliff Master Jewellers,"5,113.52"
SI-00092983,18/11/2025,18/12/2025,BJ110,Bachini Jewellers,5.98
SI-00092984,18/11/2025,18/11/2025,OTJ831,Ori The Jeweller,735.79
SI-00092985,20/11/2025,20/12/2025,MKW790,Mr K Watches & Jewellery,536.69
SI-00092986,20/11/2025,20/12/2025,TWJ1167,Tim's Watches & Jewellery,"5,407.17"
SI-00092987,20/11/2025,20/12/2025,MKW790,Mr K Watches & Jewellery,"3,145.72"
SI-00092988,18/11/2025,18/12/2025,LGS650,LeGassick,192.21
SI-00092989,20/11/2025,21/12/2025,SIJ001,St Ives Jewellers,"4,210.07"
SI-00092990,28/11/2025,28/11/2025,AJG034,Aliki Jewellery Gallery,619.33
SI-00092991,19/11/2025,19/12/2025,DDJ269,Daniele Designer Jewellers,"1,578.20"
SI-00092992,19/11/2025,26/11/2025,FD001,Forever Diamonds Pty Ltd,"2,160.64"
SI-00092993,20/11/2025,20/12/2025,SCJ001,Simon Curwood Jewellers,"1,211.02"
SI-00092994,20/11/2025,27/11/2025,CFJ255,Crown Family Jewellers,"22,864.46"
SI-00092995,02/12/2025,01/01/2026,CMJ223,Class A Manufacturing Jewellers,"2,733.64"
SI-00092996,20/11/2025,27/11/2025,DMT318,Dimitries,"5,354.60"
SI-00092997,24/11/2025,24/11/2025,CJ208,Charles Jewellers,"4,571.95"
SI-00092998,20/11/2025,20/12/2025,CMJ223,Class A Manufacturing Jewellers,"6,440.45"
SI-00092999,24/11/2025,01/12/2025,TDV1140,The Diamond Vault Pty Ltd,"3,966.72"
SI-00093000,21/11/2025,21/12/2025,TIJ1175,Top Image Jewellery,"1,065.61"
SI-00093001,20/11/2025,20/11/2025,LAJ001,LA Jewellers,"2,870.89"
SI-00093002,24/11/2025,24/12/2025,I047A,IJC- Passion Jewellers,"7,033.37"
SI-00093002/1,16/12/2025,15/01/2026,I047A,IJC- Passion Jewellers,"1,788.40"
SI-00093003,21/11/2025,21/12/2025,PPJ898,Prime & Pure Jewellery,464.55
SI-00093004,20/11/2025,20/11/2025,JH567,Jim Hughes & Sons,5.44
SI-00093005,24/11/2025,21/12/2025,DDJ269,Daniele Designer Jewellers,"5,995.07"
SI-00093006,24/11/2025,24/11/2025,LD647,Le-Diamant,772.83
SI-00093007,24/11/2025,24/12/2025,SJ003,Speirs Jewellers,"2,136.30"
SI-00093008,25/11/2025,21/12/2025,S341,SC- Melanie's Matthews Family Jewellers,77.28
SI-00093009,24/11/2025,01/12/2025,DMT318,Dimitries,406.73
SI-00093010,21/11/2025,21/12/2025,SJ003,Speirs Jewellers,"7,862.57"
SI-00093011,24/11/2025,24/12/2025,EBF001,Ernesto Buono Fine Jewellery,"5,402.72"
SI-00093012,24/11/2025,24/11/2025,CJ243,Corowa Jewellery,"1,328.46"
SI-00093013,24/11/2025,24/12/2025,WFJ1248,Wynnum Fine Jewellers,8.16
SI-00093014,24/11/2025,24/11/2025,PJ855,Patrico Jewellers,10.88
SI-00093015,24/11/2025,24/12/2025,AJW093,Atlas Jewellers - Wetherill Park,"4,584.71"
SI-00093016,01/12/2025,31/12/2025,SCJ001,Simon Curwood Jewellers,"1,038.58"
SI-00093017,24/11/2025,24/12/2025,BJ110,Bachini Jewellers,"1,702.50"
SI-00093018,25/11/2025,25/12/2025,SIJ001,St Ives Jewellers,863.50
SI-00093019,25/11/2025,25/11/2025,MEN001,Melia Nae Jewellery,476.98
SI-00093020,25/11/2025,25/12/2025,AJ027,Aldo Jewellers,"1,259.95"
SI-00093021,25/11/2025,25/12/2025,BJ110,Bachini Jewellers,5.98
SI-00093022,26/11/2025,26/11/2025,SBJ001,SB&J - Sydney Bullion & Jewellery,"9,728.49"
SI-00093023,25/11/2025,25/12/2025,S382,SC- Kyabram Showcase Jeweller,737.31
SI-00093026,25/11/2025,25/11/2025,GCJ432,Gold City Jewellers,"12,720.36"
SI-00093027,26/11/2025,26/12/2025,KD623,KL Diamonds,"1,770.51"
SI-00093029,25/11/2025,25/11/2025,JHJ525,Jai Hay Jeweller,676.84
SI-00093030,26/11/2025,26/11/2025,CJ002,Campione Jewellery,616.37
SI-00093031,26/11/2025,26/11/2025,EJ354,Errai Jewellery,"1,800.76"
SI-00093032,26/11/2025,26/12/2025,MJG731,Mazzone Jewellers Glynde,464.74
SI-00093033,26/11/2025,26/12/2025,I101A,IJC- Etheringtons The Jewellers,"3,421.94"
SI-00093034,27/11/2025,27/12/2025,SJ003,Speirs Jewellers,"4,966.82"
SI-00093035,26/11/2025,26/11/2025,DJS001,Daniella Jewellers Sydney,"1,211.69"
SI-00093036,27/11/2025,27/12/2025,RJC960,Ronald J Crisp Pty Ltd,483.03
SI-00093037,27/11/2025,27/11/2025,EJ354,Errai Jewellery,"1,781.07"
SI-00093038,27/11/2025,27/11/2025,MJ753,Mete Jewellers,"3,043.99"
SI-00093039,27/11/2025,27/11/2025,JH567,Jim Hughes & Sons,5.44
SI-00093040,27/11/2025,27/11/2025,VTM1214,Vinnie Truda & Melissa,"1,000.00"
SI-00093041,27/11/2025,27/12/2025,SJ003,Speirs Jewellers,380.37
SI-00093042,28/11/2025,28/12/2025,EBF001,Ernesto Buono Fine Jewellery,"3,753.67"
SI-00093043,28/11/2025,28/11/2025,SFF985,Saffour,"1,285.59"
SI-00093043/1,01/12/2025,01/12/2025,SFF985,Saffour,154.59
SI-00093044,28/11/2025,28/11/2025,PJ855,Patrico Jewellers,10.88
SI-00093045,28/11/2025,28/11/2025,GJK398,Gabriel Kuryo,525.77
SI-00093046,12/12/2025,11/01/2026,SJ003,Speirs Jewellers,"3,246.04"
SI-00093048,01/12/2025,31/12/2025,S316,SC- Watson's Jewellers,"4,350.88"
SI-00093049,01/12/2025,31/12/2025,PPJ898,Prime & Pure Jewellery,242.12
SI-00093050,01/12/2025,31/12/2025,WFJ1248,Wynnum Fine Jewellers,8.16
SI-00093051,01/12/2025,31/12/2025,I007A,IJC- Elysium Jewellers,"2,840.60"
SI-00093052,01/12/2025,31/12/2025,ZDJ1255,Zanardi Designer Jewellers,"2,625.22"
SI-00093053,01/12/2025,08/12/2025,FD001,Forever Diamonds Pty Ltd,"4,136.13"
SI-00093054,01/12/2025,31/12/2025,TWJ1167,Tim's Watches & Jewellery,456.51
SI-00093055,02/12/2025,02/12/2025,AC057,Annabelle & Co - West Ryde,147.46
SI-00093056,01/12/2025,31/12/2025,AJ027,Aldo Jewellers,0.00
SI-00093057,01/12/2025,31/12/2025,PPJ898,Prime & Pure Jewellery,761.78
SI-00093058,01/12/2025,31/12/2025,LBJ652,Leon Baker Jewellers,"14,526.35"
SI-00093059,02/12/2025,01/01/2026,I015A,IJC- Robert Cliff Master Jewellers,"1,524.23"
SI-00093060,03/12/2025,01/01/2026,MJ001,My Jewellers,"39,921.43"
SI-00093061,02/12/2025,01/01/2026,SCJ001,Simon Curwood Jewellers,248.25
SI-00093062,02/12/2025,01/01/2026,BJ110,Bachini Jewellers,8.70
SI-00093063,02/12/2025,01/01/2026,KAK001,Kate & Kole,"25,181.53"
SI-00093064,02/12/2025,01/01/2026,BG165,Bruce Ginn,793.38
SI-00093065,03/12/2025,02/12/2025,JJJ520,Jacobsons Jewellery-Bondi Junction,"4,462.37"
SI-00093065/1,30/01/2026,30/01/2026,JJJ520,Jacobsons Jewellery-Bondi Junction,515.53
SI-00093066,03/12/2025,02/12/2025,SIT001,Simon Tremlett Jewellery,"1,544.84"
SI-00093067,12/12/2025,11/01/2026,CMJ223,Class A Manufacturing Jewellers,181.34
SI-00093067/1,21/01/2026,20/02/2026,CMJ223,Class A Manufacturing Jewellers,180.13
SI-00093068,03/12/2025,02/12/2025,SCJ1074,South Coast Jewellers,628.29
SI-00093069,03/12/2025,01/01/2026,EJ352,Epiphany Jewellers,"7,336.89"
SI-00093070,03/12/2025,02/01/2026,CJ181,Camaruti Jewellers,"1,248.49"
SI-00093071,04/12/2025,03/01/2026,ZDJ1255,Zanardi Designer Jewellers,"2,778.80"
SI-00093072,03/12/2025,02/01/2026,HJ506,Hunter Jewellers,204.33
SI-00093073,04/12/2025,03/01/2026,DDJ269,Daniele Designer Jewellers,"4,664.89"
SI-00093074,04/12/2025,03/01/2026,PPJ898,Prime & Pure Jewellery,464.55
SI-00093075,04/12/2025,03/01/2026,OM828,Opal Minded,"11,969.44"
SI-00093076,04/12/2025,04/12/2025,CAS003,Cash Sale,577.50
SI-00093077,04/12/2025,03/01/2026,I015A,IJC- Robert Cliff Master Jewellers,"1,183.73"
SI-00093078,12/12/2025,03/01/2026,PPJ876,Phil Peel Jewellers,0.00
SI-00093079,04/12/2025,03/01/2026,WFJ1248,Wynnum Fine Jewellers,"1,593.33"
SI-00093080,13/01/2026,03/01/2026,JD553,Jewellery by Design-Hyde Park,0.00
SI-00093081,04/12/2025,04/12/2025,JH567,Jim Hughes & Sons,5.44
SI-00093082,03/06/2026,03/01/2026,JFJ538,JC Fine Jewellers,0.00
SI-00093083,12/12/2025,11/01/2026,EJ403,Gama Jewellery Pty Ltd Trading as Evans Jewellery,"2,269.27"
SI-00093084,04/12/2025,03/01/2026,SFJ1001,Scagnetti Fine Jewellers,"2,836.72"
SI-00093085,05/12/2025,04/01/2026,JFJ001,Jarrett Fine Jewellery,"3,437.99"
SI-00093086,05/12/2025,04/12/2025,CJ243,Corowa Jewellery,"4,013.46"
SI-00093087,05/12/2025,04/01/2026,S316,SC- Watson's Jewellers,565.24
SI-00093088,05/12/2025,05/12/2025,PJ855,Patrico Jewellers,10.88
SI-00093089,05/12/2025,05/12/2025,SIT001,Simon Tremlett Jewellery,"1,353.95"
SI-00093090,21/01/2026,20/02/2026,I101A,IJC- Etheringtons The Jewellers,"3,312.54"
SI-00093091,05/12/2025,04/01/2026,S530,SC- Warwick Watchmakers & Jewellers,393.60
SI-00093092,19/01/2026,20/01/2026,CFJ255,Crown Family Jewellers,"1,945.79"
SI-00093093,08/12/2025,08/12/2025,YAJ1250,Y. Adam Jewellery,873.69
SI-00093094,08/12/2025,07/01/2026,CLJ212,Chris Lewis Jewellers,"2,258.47"
SI-00093095,08/12/2025,08/12/2025,OTJ831,Ori The Jeweller,"3,559.92"
SI-00093096,08/12/2025,07/01/2026,WFJ1248,Wynnum Fine Jewellers,8.16
SI-00093097,08/12/2025,07/01/2026,S382,SC- Kyabram Showcase Jeweller,"1,519.35"
SI-00093098/1,09/12/2025,08/01/2026,FJ381,Flair Jewellery - Kawana,"34,079.68"
SI-00093099,09/12/2025,08/01/2026,EJ352,Epiphany Jewellers,329.09
SI-00093100,09/12/2025,08/01/2026,PPJ898,Prime & Pure Jewellery,559.09
SI-00093101,09/12/2025,08/01/2026,AJC-001,Atlas Jewellers - Casula,446.84
SI-00093102,09/12/2025,08/01/2026,WFJ1237,Williamstown Filigree Jewellers,"4,013.41"
SI-00093103,09/12/2025,08/01/2026,BJ110,Bachini Jewellers,8.70
SI-00093104,09/12/2025,09/12/2025,MJ738,McMasters Jewellers,396.00
SI-00093105,09/12/2025,09/12/2025,MJ738,McMasters Jewellers,565.00
SI-00093106,22/01/2026,21/02/2026,DDJ287,Desma Designs Jewellery,899.69
SI-00093107,10/12/2025,10/12/2025,PAJ001,Palmerston Jewellers,"13,669.41"
SI-00093108,10/12/2025,09/01/2026,AJ063,Antoinette's Jewellers,"1,773.82"
SI-00093109,10/12/2025,09/01/2026,RFJ953,Roberts Family Jewellers,"9,566.57"
SI-00093110,11/12/2025,18/12/2025,SGJ1082,St. Germain Jewellers,"22,627.53"
SI-00093111,10/12/2025,09/01/2026,JGW551,Jewellery & Gift Warehouse,827.57
SI-00093112,11/12/2025,18/12/2025,SGJ1082,St. Germain Jewellers,"15,037.65"
SI-00093113,10/12/2025,10/12/2025,PAJ001,Palmerston Jewellers,"7,821.46"
SI-00093114,11/12/2025,10/01/2026,IOK511,Images of Kyneton,477.26
SI-00093115,10/12/2025,09/01/2026,PJM001,P.J. My Gem Fine Jewellers,"3,753.73"
SI-00093116,10/12/2025,10/12/2025,LJ001,Lorenzo Jewellery,793.51
SI-00093117,11/12/2025,11/12/2025,AC057,Annabelle & Co - West Ryde,145.77
SI-00093118,12/12/2025,11/01/2026,SCJ1074,South Coast Jewellers,"6,557.13"
SI-00093119,11/12/2025,11/12/2025,JH567,Jim Hughes & Sons,5.44
SI-00093120,11/12/2025,10/01/2026,WFJ1237,Williamstown Filigree Jewellers,"20,182.28"
SI-00093121,11/12/2025,10/01/2026,MJ726,Matusik Jewellers,242.19
SI-00093122,11/12/2025,10/01/2026,S382,SC- Kyabram Showcase Jeweller,234.73
SI-00093123,15/12/2025,11/12/2025,SJ998,Sassano's Jewellers,164.02
SI-00093124,11/12/2025,10/01/2026,S170,SC- Crown Diamond Jewellers,617.47
SI-00093125,12/12/2025,11/01/2026,SJ1063,Simons Jewellery - Wollongong,"6,562.37"
SI-00093126,12/12/2025,12/12/2025,MJ753,Mete Jewellers,"1,241.32"
SI-00093127,12/12/2025,12/12/2025,OTJ831,Ori The Jeweller,604.79
SI-00093128,12/12/2025,12/12/2025,PJ855,Patrico Jewellers,10.88
SI-00093129,12/12/2025,11/01/2026,HFJ494,Hogan's Family Jewellers,348.11
SI-00093130,12/12/2025,11/01/2026,I015A,IJC- Robert Cliff Master Jewellers,"3,696.32"
SI-00093131,12/12/2025,11/01/2026,I101A,IJC- Etheringtons The Jewellers,502.15
SI-00093132,12/12/2025,11/01/2026,CMJ223,Class A Manufacturing Jewellers,"5,215.59"
SI-00093132/1,23/03/2026,22/04/2026,CMJ223,Class A Manufacturing Jewellers,"3,418.10"
SI-00093133,12/12/2025,19/12/2025,FD001,Forever Diamonds Pty Ltd,"14,046.28"
SI-00093134,12/12/2025,11/01/2026,KAK001,Kate & Kole,742.38
SI-00093136,12/12/2025,11/01/2026,BDJ124,BB Designer Jewellers,835.69
SI-00093137,15/12/2025,14/01/2026,SAG981,S & A Gold Treasures/Dimples Boutique,557.57
SI-00093138,15/12/2025,14/01/2026,WFJ1248,Wynnum Fine Jewellers,8.16
SI-00093139,15/12/2025,14/01/2026,RJC960,Ronald J Crisp Pty Ltd,980.11
SI-00093140,15/12/2025,14/01/2026,EJ352,Epiphany Jewellers,"1,245.47"
SI-00093141,15/12/2025,14/01/2026,AMD050,Andrew Mazzone Design Jeweller,317.26
SI-00093142,15/12/2025,14/01/2026,PPJ898,Prime & Pure Jewellery,464.55
SI-00093143,15/12/2025,14/01/2026,PJW865,Penrith Jewellery Workshop,400.99
SI-00093144,15/12/2025,14/01/2026,KD623,KL Diamonds,"1,193.21"
SI-00093145,15/12/2025,14/01/2026,JOH564,Jewels Of Hawthorn,"9,275.51"
SI-00093146,16/12/2025,15/12/2025,DR314,Dianne & Roy Perri,"3,469.97"
SI-00093147,15/12/2025,14/01/2026,EJ352,Epiphany Jewellers,"1,589.14"
SI-00093148,15/12/2025,14/01/2026,PPJ898,Prime & Pure Jewellery,416.44
SI-00093149,16/12/2025,15/01/2026,BDJ124,BB Designer Jewellers,"1,107.82"
SI-00093150,16/12/2025,15/01/2026,BG165,Bruce Ginn,520.44
SI-00093151,16/12/2025,15/01/2026,S054,SC- Selig's Caloundra Jewellers,447.58
SI-00093152,16/12/2025,15/01/2026,I065A,IJC- Villani Jewellers,494.38
SI-00093153,16/12/2025,15/01/2026,AJC-001,Atlas Jewellers - Casula,446.84
SI-00093154,16/12/2025,15/01/2026,BJ110,Bachini Jewellers,8.70
SI-00093155,16/12/2025,15/01/2026,JJ537,JB Jewellers,195.65
SI-00093156,16/12/2025,15/01/2026,LBJ652,Leon Baker Jewellers,0.00
